186,"000004337","Ipca Laboratories Ltd","HV094001      ","30.12.16",200,88.33,80.3,0,17666,"",0,"10%","00001","упак",1,"00001","0%","2000005563591"
187,"000031209","Famar France","F1063         ","01.02.16",47,222.97,213.93,0,10479.59,"",0,"10%","00001","упак",1,"00001","0%","2000005390517"
188,"000031209","Famar France","F1062         ","01.02.16",4,222.97,203.97,0,891.88,"",0,"10%","00001","упак",1,"00001","0%","2000005390524"
189,"000031209","Famar France","F1062         ","01.02.16",127,222.97,213.92,0,28317.19,"",0,"10%","00001","упак",1,"00001","0%","2000005390531"
190,"000031209","Famar France","F1060         ","01.02.16",122,222.97,213.93,0,27202.34,"",0,"10%","00001","упак",1,"00001","0%","2000005390548"
191,"000026307","Famar","F0097R        ","01.12.16",37,79.5,75.34,0,2941.5,"",0,"10%","00001","упак",1,"00001","0%","2000005402104"
192,"000026307","Famar","F0097R        ","01.12.16",63,79.5,75.34,0,5008.5,"",0,"10%","00001","упак",1,"00001","0%","2000005402111"
193,"000026917","McNeil Manufacturing","F1724R        ","31.03.17",100,84.48,80.64,0,8448,"",0,"10%","00001","упак",1,"00001","0%","2000005359958"
194,"000003621","Alcon","14F171        ","17.06.16",40,222.31,202.1,0,8892.4,"",0,"10%","00001","упак",1,"00001","0%","2000005402449"
195,"000020524","Зентива","4060214       ","01.01.18",30,230.33,208.87,0,6909.9,"",0,"10%","00001","упак",1,"00001","0%","2000005657399"
196,"000021649","Zentiva","4350414       ","01.03.18",30,343.1,309.72,0,10293,"",0,"10%","00001","упак",1,"00001","0%","2000005657405"
197,"000011172","Alcon-Куврер","14G28L        ","28.07.16",150,488.73,444.3,0,73309.5,"",0,"10%","00001","упак",1,"00001","0%","2000005390456"
198,"000008781","Gedeon Richter","Z43038A       ","01.03.19",2,161.48,146.8,0,322.96,"",0,"10%","00001","упак",1,"00001","0%","2000005435195"
199,"000008781","Gedeon Richter","Z43038A       ","01.03.19",78,161.48,146.8,0,12595.44,"",0,"10%","00001","упак",1,"00001","0%","2000005435201"
200,"000002203","Cadila Pharmaceuticals Ltd.","AM75E4029     ","01.05.17",50,257.36,0,0,12868,"",0,"10%","00001","упак",1,"00001","0%","2000005668326"
201,"000000349","Balkanpharma","460614        ","01.06.19",585,131.34,119.4,0,76833.9,"",0,"10%","00001","упак",1,"00001","0%","2000005402456"
202,"000059943","G.L. Pharma/Lannacher Heilmittel","4C023A        ","28.02.17",540,36.85,33.01,0,19899,"",0,"10%","00001","упак",1,"00001","0%","2000005402463"
203,"000000920","Pro.Med.Cs","0970514       ","01.05.18",15,677.6,596.02,0,10164,"",0,"10%","00001","упак",1,"00001","0%","2000005390463"
204,"000000348","Terapia S.A.","06148746      ","01.06.18",300,83.82,76.2,0,25146,"",0,"10%","00001","упак",1,"00001","0%","2000005359965"
205,"000003516","Menarini A.","41057         ","31.12.18",30,167.42,152.2,0,5022.6,"",0,"10%","00001","упак",1,"00001","0%","2000005359972"
206,"000030272","Novartis Consumer Health","P01700A       ","01.04.17",100,258.07,0,0,25807,"",0,"10%","00001","упак",1,"00001","0%","2000005689031"
207,"000000199","Pliva/AWD","16301314      ","01.10.17",60,195.03,172.66,0,11701.8,"",0,"10%","00001","упак",1,"00001","0%","2000005668265"
208,"000020430","Innotech","27504         ","30.06.17",52,593.56,539.6,0,30865.12,"",0,"10%","00001","упак",1,"00001","0%","2000005563607"
209,"000020430","Innotech","27515         ","30.06.17",8,593.56,539.6,0,4748.48,"",0,"10%","00001","упак",1,"00001","0%","2000005563614"
210,"000000600","Астеллас Фарма Юроп","13L26/56      ","01.12.18",200,186.23,195.96,0,37246,"",0,"10%","00001","упак",1,"00001","0%","2000005359989"
211,"000026821","Астел Юроп/Ортат","13L16/56      ","01.12.18",200,242.9,241.16,0,48580,"",0,"10%","00001","упак",1,"00001","0%","2000005390562"
212,"000004794","Фармстандарт-Лексредства","1420514       ","01.06.17",50,388.74,379.61,0,19437,"",0,"10%","00001","упак",1,"00001","0%","2000005435218"
213,"000000208","Merckle GmbH","N42073        ","01.10.17",20,136.07,123.7,0,2721.4,"",0,"10%","00001","упак",1,"00001","0%","2000005402470"
214,"000000208","Merckle GmbH","N42079        ","01.11.17",100,136.07,123.7,0,13607,"",0,"10%","00001","упак",1,"00001","0%","2000005402487"
215,"000001036","Rosa-Phytopharm","VN1339        ","01.04.17",20,235.18,213.8,0,4703.6,"",0,"10%","00001","упак",1,"00001","0%","2000005402494"
216,"000000141","Ebewe","PB0492        ","01.02.19",30,530.86,538.16,0,15925.8,"",0,"10%","00001","упак",1,"00001","0%","2000005688874"
217,"000001094","Эверо Нейро Фарма ГмбХ","PB2535        ","31.05.19",20,785.95,659.3,0,15719,"",0,"10%","00001","упак",1,"00001","0%","2000005390579"
218,"000002516","Dr. Reddy's lab.","B400856       ","31.03.16",150,132.99,119.89,0,19948.5,"",0,"10%","00001","упак",1,"00001","0%","2000005379772"
219,"000001584","Dr. Reddy's lab.","B400912       ","31.03.17",30,87.2,79.36,0,2616,"",0,"10%","00001","упак",1,"00001","0%","2000005390586"
220,"000001068","Biochemie","A0415824      ","01.04.19",60,312.29,283.9,0,18737.4,"",0,"10%","00001","упак",1,"00001","0%","2000005402517"
221,"000001069","Biochemie","14126         ","01.06.19",150,426.25,387.5,0,63937.5,"",0,"10%","00001","упак",1,"00001","0%","2000005402500"
222,"000004716","Роттендорф Фарма ГмбХ","5188504       ","01.01.16",30,1079.32,981.2,0,32379.6,"",0,"10%","00001","упак",1,"00001","0%","2000005636707"
223,"000003837","Rottendorf Pharma GmbH","5188203       ","01.01.16",60,390.61,355.1,0,23436.6,"",0,"10%","00001","упак",1,"00001","0%","2000005402524"
224,"000001333","KRKA,д.д., Novo Mesto","NA5351        ","01.12.16",120,129.91,118.1,0,15589.2,"",0,"10%","00001","упак",1,"00001","0%","2000005668388"
225,"000002352","Фармстандарт-Лексредства","110814        ","01.08.17",100,195.95,176.98,0,19595,"",0,"10%","00001","упак",1,"00001","0%","2000005379789"
226,"000002352","Servier","948418        ","01.01.17",100,202.63,171.15,0,20263,"",0,"10%","00001","упак",1,"00001","0%","2000005673191"
227,"000001311","Berlin-Chemie","42021         ","01.04.16",80,318.89,289.9,0,25511.2,"",0,"10%","00001","упак",1,"00001","0%","2000005563621"
228,"000033341","Berlin-Chemie","44036         ","01.10.17",80,240,0,0,19200,"",0,"10%","00001","упак",1,"00001","0%","2000005563133"
229,"000003517","Berlin-Chemie","33018         ","01.07.16",200,177.65,161.5,0,35530,"",0,"10%","00001","упак",1,"00001","0%","2000005657412"
230,"000046525","Berlin-Chemie","33021         ","01.08.16",40,294.36,267.6,0,11774.4,"",0,"10%","00001","упак",1,"00001","0%","2000005390470"
231,"000038750","A.Nattermann and Cie. GmbH","4K1491        ","31.01.17",30,1325.5,1205,0,39765,"",0,"10%","00001","упак",1,"00001","0%","2000005402531"
232,"000002667","Рон-Пуленк Рорер","4K1801        ","30.04.17",216,427.24,388.4,0,92283.84,"",0,"10%","00001","упак",1,"00001","0%","2000005390487"
233,"000003602","Nabros Pharma Pvt Ltd","E-2965        ","01.08.16",200,266.09,241.9,0,53218,"",0,"10%","00001","упак",1,"00001","0%","2000005390494"
234,"000010208","Bayer Schering Pharm","42440F        ","01.06.17",30,747.08,0,0,22412.4,"",0,"10%","00001","упак",1,"00001","0%","2000005446894"
235,"000025228","Bayer Schering Pharm","42441H        ","01.06.17",20,2044.04,0,0,40880.8,"",0,"10%","00001","упак",1,"00001","0%","2000005676703"
